cleaned_tweet,label
ህግ አዋጅ ቁጥር አንቀፅ መሰረት በቀላሉ ኢትዮጵያዊ ማድረግ እየተቻለ ኢትዮጵያዊ ዜጋ አይደለም ብሎ እሱን ከሀገሪቱ ፖለቲካ ውስጥ ለመባረር መሞከር ክህደት,0
in the reverse ሴቶቹ ይሄኔ የወደፊት ባሌ ድንግል ሴት ማገባው እያለ ያስብ ይሆናል,0
ሆድ መሪዬ ዶክተር አብይ ከአንተ ብዙ ነገር የምጠበቅ የኢትዮጵያ ነኝ አንተን ወደ መልካም ሰራ እንድትገባ ሁሌም የአቅምን እደግፋለው በርታ የምለክ አምላክ በሰራ በመንገድ ሁሉ ይከተል ሆድ መሪዬ,1
ሀዋሳ ከተማ ከ ድሬዳዋ ከነማ ቀጥታ የውጤት መግለጫ,1
ሱሬ ፕሮግራማችሁን ተከታትየዋለሁ ይበል የሚያሰኝ ነገርግን ከዚ በላይ ብዙ ሀሳቦችን ታነሳላችሁ ብዬ እገምታለሁ ጥሩ ጅምር በርቱ,1
በወዲያ ሳለ መጣ ወዲህ ሳይሰማ ተላከ ከዙፋኑ ሳይነቃነቅ ከቦታውም ሳይናወጥ ወረደ በሁሉ ምሉእ ሲሆን በማህፀን ተፀነሰ ማህተመ ድንግልናዋን ሳይከፍት ተወለደ ቅዳሴ ኤዺፋንዮስ ÷ እንኳን ለገና በአል አደረሳችሁ ልደተክርስቶስ,1
ምናልባትም በክልሉ ሰላማዊ ሰልፍ ያስተባበሩ የአይናቸው ቀለም የማያምር ሙስሊሞች ሊታሰሩ ይችላሉ «መስጊድና ሱቅ አቃጥሎ የክርስትና መዝሙር የዘመረው ያ ሁሉ ሰው መጅሊሱን ለማፍረስ የተጠራራ ነው» ሲሉን አላፈሩም,0
ethiopia እስርቤት እያለን አንድ ምሁር ስለ ሲሳይ የተናገሩትን መጥቀስ እወዳለሁ ሲሳይን ተገደህ የምታደንቀው ሰው አንዷለም አራጌ ዲሲ ላይ በተደረገለት የእራት ግብዣ ከተናገረው,0
ለምን አብሮ ሲያጨበጭብ ከረመ ግልፅ ካልሆነለት,0
አይ ጎንደር ሰው ማረድ ጀመራችሁ መቶ ሺ ካላመጣችሁ ተብሎ ሰው መግደል ደመቀ መኮነን ደጉ የናንት ልጆች ግን ውጭ ናቸው አይ አማራ ክልል አሳፉሪዎች ነውረኞች አረ ንቁ ክዘመን ነን ያለነው ሰው አስቡ,0
ሞትን ምን አመጣው በዚያ ሰአት,0
መስጊድ ተቀጥሎና ፈርሶ ሱቆች ተዘርፈው ተቀጥለው ሰላም በሰላም እየኖረ ስትል አታፍርም ኧረ ሼም የሚባል ነገር አለ የሙስሊም ጉዳት ለአንተ ሰላም ሰጠህ,0
እዝጊ ይሀግዝካ እምበር እዚአስ ከባድ እያ,0
የአንዳንዱ ኢትዮጵያዊ ለኤርትራ መቆርቆር አይጣል ነውየምጣዱ ሳለ የእንቅቡ ተንጣጣ ይልሀል ይህ ወዳጄ ኢትዮጵያና ወገንህ ብዙ ትፍልግሀለችየምን ማደንፈስ አመት እፎይ ብለን ነበርአሁን ደሞ ሊጣቡን ኤዲያ,0
እዚህ አገር ነፃ አውጪ በዛ ከምን ነፃ እንደሚያወጣን አላውቅም ነፃ እያወጣን እኛን ኑሯችንን ነፃ አደረጉ ሀይሌ ገብረስላሴ,1
ስልጣን ላይ ያለ ፓርቲ ከተፎካካሪ ፓርቲ ጋር አንድ ላይ ሊሰራ የሚችልበት እድል አለ ብለን ማሰባችን ራሱ ትልቅ ለውጥ በ መንግስት ታንክ መሀል አአ ከሚያስገባ ይህ ሆኖ ቢሆን ብቻ ምርጫ ክርክር ሲደርስ እኮ ማን ምን ይዞ እንደመጣ ይታያል,1
ወሮ ሰናይት ነውረኛ ሴት መማር ትውልድ መግደል ከሆነ ባትፈጠሪ ይሻልሽ አንቺ ግን ወልደሽ ዘር ተክተሻል የሰው ልጆች ዘር ሳይተኩ እንዲጠፉ እየሰራሽ ባለሽው ወንጀል ፈጣሪ የስራሽን ይስጥሽ,1
ሚኒሶታዎች እናመሰግናለን ❤️❤️❤️❤️ድል ለዲሞክራሲ ❤️ ድል ለኢትዮጵያ ❤️ እስክንድር ✊✊✊✊✊✊,1
የራስህን ደስታ ብቻ የምታዳምጥ ነፍሰ በላ ከሀዲ ነህ የአማራ ልጆች በየዩኒቨርስቲው እየተሰቃዩ ዝም እግዚኦ ጌታ ይፍረድብህ,0
ጎረቤት ሀገርን የመጠቅለል ሀሳብ ጤነኝነት አይደለም ማለት እንዲያውም ለሀገር መቆርቆር ከታሪክ ተምረን መከራ እንዳይተርፈን በመፈለጋችን እኛም እነሱም ሰላም ይገባናል አንዳችን የሌላችንን ሳንነጥቅ ያለበዛ ትርፋ የግጭት አዙሪት,1
እናም ሀይማኖቶች በፖለቲካዊ በአላትና ስብሰባዎች ላይ ንግግር ማድረግ ቢከለከሉ መልካም,1
ትግራዋይ በ ግፍ ሲታሰር ሁሉም ድምፁ ቢያሰማ ነግበኔ ብንል ኖሮ,0
ክፉ አታሳስበኝ የፈረንጅኛው ቨርዥን ብዙው ጋር ሳይደርስ አይቀርም ባክሽ,0
አቤቱ እንደበደላችን ሳይሆን እንደቸርነትህ ይቅር በለን እግዚኦ,1
አሜን አሜን አሜን ጄሪ ክብረት ይስጥልኝ,1
ጊዮርጊስን አለፍ እንዳሉ መፈክሮች መሰማታቸዉ ቀጠለ ሙስሊሞች ክርስቲያኖች ለዘመናት የገነባው ወንድማማችነት በነዉረኞች ተግባር አይናድም ኢስላም ሰላም ነዉ,1
ያንኑ የፈረደበት ባንዲራ ተሸካሚ አማራ ድምፅ ለማግኘት በነገራችን ላይ ስንት ቤተክርስቲያን ሲቃጠልና ሰዉ ሲገደል ያልሄደዉ ኢዜማ ሞጣ ሄዳ መስኪዱን ጎበኘ አሉ,0
በጣም ትክክል ያሬዶ በጣም ታሪካዊ ሰው እኮ,1
🤦‍♂️ መንግስት ብቻውን የዞረበት ለማለት,0
በጎ ነገር ለመስራት ማለቃቀስ አያስፈልግም እኮ ሰይፉ በቀልድ እያዋዛ ብዙ መልካም ነገሮችን ሲሰራ ነበረ አሁንም እየሰራ,1
ሰሊናዬ አሁን ይሄን ምን ይሉታል በናትሽ ሆ,0
በውኑ ከኢህአዴግ ይህንን መጠበቅ ከንቱ አይደለምን,0
ለኢትዮጵያ ወጣት አይሙት ፖለቲከኛ አይሙት አዛውንት አይሙት ህፃን አይሙት ነገር ግን ኢትዮጵያችንን ወደፊት ሊወስዱ የሚችሉ አዳዲስ ሀሳብ ጠቃሚ ሀሳብ እኩልነት የሚያመጣ ሀሳብ ብልፅግናን የሚያመጣ ሀሳብ ትጋት ያስፈልጋል,1
በመልካም ነገር ለመተርጎም በርካታ አማራጮች እያሉህ ከወንድምህ አንደበት የወጡ ቃላትን በክፉ አትመንዝራቸው ኡመር ኢብን አል ኸጧብ ረአ,1
በኦሮሞ ብሄርተኝነት ቤት ውስጥ ሆኖ ኢትዮጵያን የማዳን እዳ መሸከም እጅግ ከባድ,1
ፅንፈኞች በትክክል እራስ ወዳዶችና በራስ አለመተማመን ተጠቂዎች ናቸው ለህዝቡ ብለው ምንም የሚሰሩት ነገር የለም ጅብነት እዚህም አለ ሀገር ብትል አይሰሙም ደጋፊ ለጊዜውም ቢሆን ወያኔ ያባከነው ያልተማረ ወጣት ሞልቷል,0
በወር አንድ ቀን እንኳ ክላስ ሳይገባ ሪፍት ቫሊ በ የተመረቀ ሁሉ እኮ ቴዲን ኛ ኛ ክፍል እያለ ሙድ ሚዘው እውቀትና ስብእና የሚገነባው ወረቀት በመሰብሰብ ሳይሆን ከማንበብ,0
እንኳን ለእመቤታችን ቅድስት ድንግል ማርያም ክብረበአል አደረሰን ☦️,1
ቁምነገር የሌለው ዝም ብሎ የሚያወራ ከንቱ ውእቱ ወ ዘ ተ,0
የቡድን ማንነትን መብቶችን በተመለከተ የሰላ ጥያቄ በማቅረብክ ደስ ብሎኛል ለዚህም ድግሞ የ critical race theoryን ፍሬሞርክ በተወሰናነ ደረጃ መጠቀምክ የጥቁር ሰዋችን ትግል ከአጠቃላይ የቡድን ማንነቶች ጋር እገናኝቶታል አሪፍ,1
ክብርት ሚንስተር ይኽን መልእክት ለማስተላለፍ ሰው መሆን ብቻ በቂ ነው¡¡¡,1
አልበሟ ቆንጆ ስለሆነማ እስካሁን ያልተረሳችሁ ሲንግሎቿ ግን ከአንድ ሁለቱ በቀር እጅ እጅ የሚል ይዘት ያላቸው አዝግ ስራዎች ናቸው እንደውም የድሮ ስሟ ባይኖር ማንም የሚሰማቸው ሁላ አይመስለኝም 🤣,1
በእየቀኑ ለአማርነታቸው ህይወታቸውን የሰጡ ዜና ስሰማ አማርነቴን መውደዴ ይጨምራል አማራነትን እንደዚህ በየተራ እየወደቅን የህይወት ዋጋ እየከፈልን በደም እንገነባዋለን,0
ወይንም የቁጠባ ልምድ መለዎወጫ,1
ክቡር ጠሚንስተር ነገሮች በጣም ፈጠኑ የቸኮለ ጅብ የአህያ መንጋጋ ይነክሳል የሚባል ተረት በእርሶ ተፈፃሚ እንዳይሆን እፈራለሁ,0
ኦነግ ኦፌኮ ኦብታ ጥምረት መሰረቱ የሚበረታታ,1
ቢቢሲ ዘገበ ይባላል ሌላ የሚባል ነገር ካለ አንተዉ ንገረን,0
ማሀሌታይ ያሬድ ታላቅ ነህ ለኢትዮጵያ ሰዎች ምግባቸውን ሰጠሀቸው መዝ ያለውን የመፅሀፍ ቃል ፍፃሜ ያሳየኸን ነህ ህፁፃን የዘመኔ ሰዎች ግን ከዚኽ ሲሳይምግብ ሳንጠግብ ሌላውን ከጀልን🤭,1
መዉጣት ፈልጓል ይሄ በሽተኛ,0
ጭቆናን ከማሰወገድ ዷምከራሲያዊት ኢትዬጵያን ለመፍጠርና ሀገራዊ ቅቡልነትን ለማረጋገጥ መተግበር ያለበት አንዱ ጉዳይ እርቅና ሰላምና ብሄራዊ መግባባትና በሀገራችን ማሰፈን አቢይ አህመድ መደመር ገፀ ethiopia vote for change,1
ከፍተኛ የመንግስት የስራ ሀላፊዎች ከታገቱ ተማሪዎች ወላጆች ጋር ተወያዩ,1
ጠቅላይ ሚኒስትር ዶክተር አብይ አህመድ በሰላም ወደ ቤተ መንግስት ተመልሰዋል,1
መጀመሪያ ቃል ብቻ ነበረ ቃልም በቀለም ተቀናበረ ቃልና ቀለም በተግባር ኖረ መእራፉን ጨርሶ ቋጠረ,1
እንኳን ለብርሀነ ልደቱ በሰላም አደረሰችሁ,1
ቅድሚያ ያቺን ጥንካሬ አገኝ ዘንድ ዱአ ማድረግ አለብኝ,1
አህመዲን ጀበል የእምነት ሰው ሳይሆን የኦነግ የውስጥ ስራ አስፈፃሚ,0
የመስጊዶቹን መቃጠል ስላወገዛችሁ ከምስጋና ውጭ ሌላ ግብረ መልስ አልሰጠሁም መረዳት የምትችል ከሆነ ለማስረዳት የሞከርኩት አጋጣሚውን በመጠቀም የአማራ ክልል ማህበረሰብን ለማጠልሸት እዬሄደበት ያለው መንገድ ከእውነታ የራቀ መሆኑን,0
የሰው ደም መጣጮች አይደሉ የስራ system እንዲዘረጋ አይፈልጉም አሳሞች,0
መንግስት ስለ ዲሞክራሲ ሲቀደድልህ አትስማው የሚያደርገውን ነገር በደንብ ተከታተል ያኔ አላማው ይገለጥልሀል የሀሳብ ነፃነትን የሚከለክል መንግስት ስለ ብልፅግና ቢያወራህ እንኳን ፅን ከመሀል እያወጣህ ስማው ትክክለኛ ማንነቱ ያ ነው🤷‍♂️,0
መልካም ዜና አልሀምዱሊላህ አላህ የተቀሩትንም በሰላም ከወላጆቻቸው ጋር ይቀላቅላቸው,1
ስለዚህ የተከበሩ ጠሚንስትራችንን ወደፊት ለሁሉም ነገር አላህ ይርዳዎት,1
የኛ ስተት ጥቂቶች የሚሰሩትን ክፉ ስራ ለማይሰሩት ለብዙወች ማስተማራችን እላለው ሀገራችን ብሎም የሰውን ልጅ ለመቀየር ብዙው የሚሰራው የናቅነው ጥቃቅን ክፉ ስራ ላይ ህግ ስርአት ይዞ የናቅነውን ክፉ መጥፎ ስራ እንዳይሰራ,1
ውይ ቻይና ውይ መቼ ግን ካንቺ ደህና ነገር ሚገኘው,0
የነጭ ጋዜጠኛ ጥያቄ ፍራቻ ለመሸፈን ይህን ሁሉ ጋጋታ,0
አፍንጫ ጎራዳ ሆነሽ ጠየም ካለሽ ትንሽ ከንፈርሽማ ወፍሮ ፀጉርሽ ከርደድ ካለ በቃ አንቺማ ጋና ነሽ የሚሉን ባርያው ሻንቆ ደግሞ የቤት ስምሽ,0
ጤናህ እንዲመለስ እንፀልያለን በእስር ላይ ከፍ ያለ ጉዳት ደርሶብሀል,1
ውይ ችኮላህእስቲ ዝም በል የተወናበደ ፎሎወር ላግበስብስበት lol,0
አዎን ብረት አንጋች ጨፍላቂ ቀማኛ ገዳይ የራሱ ያልሆነውን በእሳት የሚያጋይ የራሱን ሀሳብ ብቻ እንደቅዱስ የሚቆጥር የበላይነት ብቻ እንጂ በእኩልነት የማያምን ጨቋኝ ስነልቦና ብሄርሀይማኖት የለሽ የትኛው አይነት ነፍጠኛ ነህ,0
ቆንጆ መሆንና ቆንጆ ነኝ ብሎ ማመን ይለያያል በልዋት የአስቀያሚ ቁጥር አንድ ናት ከመልክ መልክ ያላት ከስራ ስርአት ስርአት ያላት ገምጭ,0
ታህሳስ ለበአለ ብስራት እንኳን አደረሳችሁ ♥ እመቤታችን የተጠማውን ውሻ በወርቅ ጫማዋ ያጠጣችበትና ቅዱስ ገብርኤል ትፀንሻለሽ ብሎ ብስራቱን ለድንግል ለመጀመሪያ ጊዜ የነገረባት የገሊላ ናዝሬት የውሀ ምንጭ ላይ፨,1
የተሰጠውን ጊዜ ምንም ሳይሰራ በከንቱ የጨረሰውና ስልጣኑን በገዛ ፍቃዱ አራዝመያለሁ ያለው ጊዜያዊ ህገወጥ መጅሊሱ ዛሬም በማላገጥ ላይ,0
ደግሞ ቶሎ የሚከፋህን ፀባይ እስካሁን አላሻሻልክም,0
አዲሱን አመት በዲፈረንት ልሞክረው ብዬ አመሰግናለሁ,1
ደግሞ በጣም እሰጋለው,0
ደንበኛ ስማ ማነህ ይሄን ጫማ ስፋልኝ ሊስትሮ ጌታቸው አሰፋ ወይስ ጌታቸው ረዳ ደንበኛ ምን አልክ በድንጋጤ ሊስትሮ ስውር ወይስ ስፌቱ የሚታይ አሰፋፍ ልስፋልህ ሰው ነገረኛ ሆኗል,0
አብዛኞች የአማራ ክልል ባለስልጣናት ኑሮዋቸው አዲስ አበባ የክልሉን ስራ ሚሰሩት በአውሮፕላን እየተመላለሱ,1
ከኡርዱ ጋር መቼም አላነጋግርም ወደ ቤት ሂድ,0
ይህም ለህሊናችው የሚስማማው አገልግሎታችው,1
የሽብር ወንጀልን ለመከላከልና ለመቆጣጠር የቀረበው ረቂቅ ህግ በህዝብ ተወካዮች ምክር ቤት ፀደቀ,1
አይ በቅርቡ ተመሳሳይ መኪና እንደዛ ስለገዛሁ ከዛ በላይ አይሆንም ብዬ,0
ታህሳስ የፃድቁ አባታችን አቡነ ተክለ ሀይማኖት ልደታቸው አመታዊ ክብረ በአል እንኳን በሰላም አደረስንረሳችሁ እግዚአብሄር በፃድቁ እንደተመሰገነ እወቁ መዝሙር ዳዊት ሀገራችንን ኢትዮጵያ ሰላም ያድርግልን ሰናይቀን ✝️,0
ከሚቀጥለው ምርጫ በሇላ ኪሎ የሚኖረው መንግስት የእርዳታ ገንዘብ ከማከፋፈል ውጪ የዘለለ ስልጣን አይኖረውም አብዛኛዎቹ ክልሎች ለፌደራል ማይታዘዙ ነፃ ግዛቶች ይሆናሉልክ የሰሜና ኮኮብ,0
አብይ አህመድ ብልፅግናን ካልመረጣችሁ ኢንተርሀምዌ ይፈጠራል እያለ በአውርቶ አደሮቹ ፕሮፓጋንዳ መርጨት ጀምሮአል የጌታው የመለስ ዜናዊ ልጅ,0
ጠሚ ዶር አቢይ ለአለም አቀፉ ማህበረሰብና በውጭ ሀገር ለሚኖሩ ኢትዮጵያውያን የእንኳን አደረሳችሁ መልእክት አስተላለፉ,1
አላምንም ኧረ ቅሌት,0
ኢትዮ ቴሌኮም በመላው አገሪቱ በ ዩኒቨርስቲዎች የሚማሩ አራት ሺ የአማራና የኦሮሞ ተወላጆች ተማሪዎችን ተጠቃሚ የሚያደርግ የ ሚሊየን ብር ድጋፍ መርሀ ግብር ይፋ አደረገ,1
ምርጫ የአገሪቱ ሰላም መረጋጋት ፈተና ሊሆኑ እንደሚችሉ ጠቅላይ ምኒስትር አቢይ አህመድ ተናገሩ ምርጫው በመጪው ግንቦት አሊያም ሰኔ ወር ሊካሄድ እንደሚችል ጠቁመዋልethiopia,1
